962	962_7dqkb5D-IS4.mp4	35	https://cognitivestudy.blob.core.windows.net/videos/962_7dqkb5D-IS4.mp4	10380	Title+Desc+962_7dqkb5D-IS4.mp4
963	963_A4VyfKpNKfA.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/963_A4VyfKpNKfA.mp4	27610	Title+Desc+963_A4VyfKpNKfA.mp4
964	964_YheH5hjVbnY.mp4	63	https://cognitivestudy.blob.core.windows.net/videos/964_YheH5hjVbnY.mp4	58960	Title+Desc+964_YheH5hjVbnY.mp4
965	965_hviBOxa4EBk.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/965_hviBOxa4EBk.mp4	24330	Title+Desc+965_hviBOxa4EBk.mp4
966	966_2mplOcr_nig.mp4	52	https://cognitivestudy.blob.core.windows.net/videos/966_2mplOcr_nig.mp4	30050	Title+Desc+966_2mplOcr_nig.mp4
967	967_ih_hZlx_FNg.mp4	214	https://cognitivestudy.blob.core.windows.net/videos/967_ih_hZlx_FNg.mp4	55520	Title+Desc+967_ih_hZlx_FNg.mp4
969	969_UT3rFC2ympQ.mp4	243	https://cognitivestudy.blob.core.windows.net/videos/969_UT3rFC2ympQ.mp4	45050	Title+Desc+969_UT3rFC2ympQ.mp4
970	970_t-k7FtZxyE8.mp4	7	https://cognitivestudy.blob.core.windows.net/videos/970_t-k7FtZxyE8.mp4	52220	Title+Desc+970_t-k7FtZxyE8.mp4
972	972_WF2NCvoFkKs.mp4	196	https://cognitivestudy.blob.core.windows.net/videos/972_WF2NCvoFkKs.mp4	48530	Title+Desc+972_WF2NCvoFkKs.mp4
974	974_-jvrcwxb6pY.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/974_-jvrcwxb6pY.mp4	52920	Title+Desc+974_-jvrcwxb6pY.mp4
975	975_k8Nt3j_KkII.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/975_k8Nt3j_KkII.mp4	41050	Title+Desc+975_k8Nt3j_KkII.mp4
976	976_QGX5iNoX9Sk.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/976_QGX5iNoX9Sk.mp4	20570	Title+Desc+976_QGX5iNoX9Sk.mp4
977	977_sgztBb7jPI4.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/977_sgztBb7jPI4.mp4	25660	Title+Desc+977_sgztBb7jPI4.mp4
978	978_9f86Rp5WpCI.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/978_9f86Rp5WpCI.mp4	15000	Title+Desc+978_9f86Rp5WpCI.mp4
979	979_9fA_w_8NTK8.mp4	195	https://cognitivestudy.blob.core.windows.net/videos/979_9fA_w_8NTK8.mp4	29120	Title+Desc+979_9fA_w_8NTK8.mp4
980	980_hECxXS3Tgis.mp4	67	https://cognitivestudy.blob.core.windows.net/videos/980_hECxXS3Tgis.mp4	56490	Title+Desc+980_hECxXS3Tgis.mp4
981	981_Z7F4ReN0uVc.mp4	276	https://cognitivestudy.blob.core.windows.net/videos/981_Z7F4ReN0uVc.mp4	30190	Title+Desc+981_Z7F4ReN0uVc.mp4
982	982_JjfcNTExfTo.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/982_JjfcNTExfTo.mp4	30050	Title+Desc+982_JjfcNTExfTo.mp4
983	983_adLqhY6WWD0.mp4	190	https://cognitivestudy.blob.core.windows.net/videos/983_adLqhY6WWD0.mp4	30000	Title+Desc+983_adLqhY6WWD0.mp4
984	984_kLaYxVrZe24.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/984_kLaYxVrZe24.mp4	42050	Title+Desc+984_kLaYxVrZe24.mp4
985	985_EJ1JocSXsKU.mp4	109	https://cognitivestudy.blob.core.windows.net/videos/985_EJ1JocSXsKU.mp4	15000	Title+Desc+985_EJ1JocSXsKU.mp4
986	986_MWQenAKdhNo.mp4	226	https://cognitivestudy.blob.core.windows.net/videos/986_MWQenAKdhNo.mp4	31720	Title+Desc+986_MWQenAKdhNo.mp4
987	987_VLwQMUyTV3g.mp4	86	https://cognitivestudy.blob.core.windows.net/videos/987_VLwQMUyTV3g.mp4	30090	Title+Desc+987_VLwQMUyTV3g.mp4
988	988_cecUq8YW3l4.mp4	156	https://cognitivestudy.blob.core.windows.net/videos/988_cecUq8YW3l4.mp4	39590	Title+Desc+988_cecUq8YW3l4.mp4
989	989_ZBTmMeu380o.mp4	8	https://cognitivestudy.blob.core.windows.net/videos/989_ZBTmMeu380o.mp4	50810	Title+Desc+989_ZBTmMeu380o.mp4
990	990_fPtQp1xknVY.mp4	227	https://cognitivestudy.blob.core.windows.net/videos/990_fPtQp1xknVY.mp4	12560	Title+Desc+990_fPtQp1xknVY.mp4
991	991_xtM34Y8RadY.mp4	272	https://cognitivestudy.blob.core.windows.net/videos/991_xtM34Y8RadY.mp4	57560	Title+Desc+991_xtM34Y8RadY.mp4
992	992_UH5lkYV4ZYw.mp4	276	https://cognitivestudy.blob.core.windows.net/videos/992_UH5lkYV4ZYw.mp4	30050	Title+Desc+992_UH5lkYV4ZYw.mp4
993	993_yam8lyhq02o.mp4	190	https://cognitivestudy.blob.core.windows.net/videos/993_yam8lyhq02o.mp4	31670	Title+Desc+993_yam8lyhq02o.mp4
994	994_ifBUDWna3z4.mp4	188	https://cognitivestudy.blob.core.windows.net/videos/994_ifBUDWna3z4.mp4	15070	Title+Desc+994_ifBUDWna3z4.mp4
995	995__rhKwgAdbbo.mp4	227	https://cognitivestudy.blob.core.windows.net/videos/995__rhKwgAdbbo.mp4	26610	Title+Desc+995__rhKwgAdbbo.mp4
996	996_ZNsEdLCjrKA.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/996_ZNsEdLCjrKA.mp4	35130	Title+Desc+996_ZNsEdLCjrKA.mp4
997	997_kHzNaJb487I.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/997_kHzNaJb487I.mp4	30050	Title+Desc+997_kHzNaJb487I.mp4
999	999_Dq9tikK4gfY.mp4	242	https://cognitivestudy.blob.core.windows.net/videos/999_Dq9tikK4gfY.mp4	57190	Title+Desc+999_Dq9tikK4gfY.mp4
1000	1000_SZwWT5lnHf8.mp4	190	https://cognitivestudy.blob.core.windows.net/videos/1000_SZwWT5lnHf8.mp4	16070	Title+Desc+1000_SZwWT5lnHf8.mp4
1001	1001_OLRb-47tnfc.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1001_OLRb-47tnfc.mp4	27240	Title+Desc+1001_OLRb-47tnfc.mp4
1002	1002_Yx397dL8C7c.mp4	65	https://cognitivestudy.blob.core.windows.net/videos/1002_Yx397dL8C7c.mp4	15070	Title+Desc+1002_Yx397dL8C7c.mp4
1003	1003_27asgU5D-6g.mp4	171	https://cognitivestudy.blob.core.windows.net/videos/1003_27asgU5D-6g.mp4	50480	Title+Desc+1003_27asgU5D-6g.mp4
1004	1004_g2LfdZ4QFWg.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1004_g2LfdZ4QFWg.mp4	45020	Title+Desc+1004_g2LfdZ4QFWg.mp4
1005	1005_yeXHw1LP8Nc.mp4	190	https://cognitivestudy.blob.core.windows.net/videos/1005_yeXHw1LP8Nc.mp4	30050	Title+Desc+1005_yeXHw1LP8Nc.mp4
1006	1006_I0Uv9KkmbDU.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1006_I0Uv9KkmbDU.mp4	30050	Title+Desc+1006_I0Uv9KkmbDU.mp4
1007	1007_8HIEuullIY8.mp4	241	https://cognitivestudy.blob.core.windows.net/videos/1007_8HIEuullIY8.mp4	52730	Title+Desc+1007_8HIEuullIY8.mp4
1008	1008_iLQ-KrAPD4s.mp4	241	https://cognitivestudy.blob.core.windows.net/videos/1008_iLQ-KrAPD4s.mp4	25630	Title+Desc+1008_iLQ-KrAPD4s.mp4
1009	1009_9AkOhujp4dQ.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1009_9AkOhujp4dQ.mp4	15020	Title+Desc+1009_9AkOhujp4dQ.mp4
1010	1010_WvB7ZBPBXa0.mp4	38	https://cognitivestudy.blob.core.windows.net/videos/1010_WvB7ZBPBXa0.mp4	39310	Title+Desc+1010_WvB7ZBPBXa0.mp4
1011	1011_EGp9HdT6aZU.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1011_EGp9HdT6aZU.mp4	51800	Title+Desc+1011_EGp9HdT6aZU.mp4
1012	1012_PbgzBYSNG1E.mp4	87	https://cognitivestudy.blob.core.windows.net/videos/1012_PbgzBYSNG1E.mp4	50920	Title+Desc+1012_PbgzBYSNG1E.mp4
1014	1014_I5k7-rW5ydg.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/1014_I5k7-rW5ydg.mp4	54030	Title+Desc+1014_I5k7-rW5ydg.mp4
1015	1015_QtCtccW7RJ4.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1015_QtCtccW7RJ4.mp4	30050	Title+Desc+1015_QtCtccW7RJ4.mp4
1016	1016_CTma4zjr5Vg.mp4	194	https://cognitivestudy.blob.core.windows.net/videos/1016_CTma4zjr5Vg.mp4	48830	Title+Desc+1016_CTma4zjr5Vg.mp4
1017	1017_uJsA_w1qzTo.mp4	67	https://cognitivestudy.blob.core.windows.net/videos/1017_uJsA_w1qzTo.mp4	15000	Title+Desc+1017_uJsA_w1qzTo.mp4
1018	1018_0UQuM4WA2JQ.mp4	245	https://cognitivestudy.blob.core.windows.net/videos/1018_0UQuM4WA2JQ.mp4	55080	Title+Desc+1018_0UQuM4WA2JQ.mp4
1019	1019__Usyxm9S_Jg.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1019__Usyxm9S_Jg.mp4	51900	Title+Desc+1019__Usyxm9S_Jg.mp4
1020	1020_K_HcuaEeJso.mp4	92	https://cognitivestudy.blob.core.windows.net/videos/1020_K_HcuaEeJso.mp4	43820	Title+Desc+1020_K_HcuaEeJso.mp4
1021	1021_82Z135RtJyM.mp4	159	https://cognitivestudy.blob.core.windows.net/videos/1021_82Z135RtJyM.mp4	42520	Title+Desc+1021_82Z135RtJyM.mp4
1022	1022_BuIi_u6k_CE.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1022_BuIi_u6k_CE.mp4	27450	Title+Desc+1022_BuIi_u6k_CE.mp4
1023	1023_W9ZnC-QcLRc.mp4	27	https://cognitivestudy.blob.core.windows.net/videos/1023_W9ZnC-QcLRc.mp4	25010	Title+Desc+1023_W9ZnC-QcLRc.mp4
1024	1024_N90xKkEyMs0.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1024_N90xKkEyMs0.mp4	48250	Title+Desc+1024_N90xKkEyMs0.mp4
1025	1025_ZrAUh-XUKeo.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1025_ZrAUh-XUKeo.mp4	34640	Title+Desc+1025_ZrAUh-XUKeo.mp4
1026	1026_kYlu6f5yDxc.mp4	29	https://cognitivestudy.blob.core.windows.net/videos/1026_kYlu6f5yDxc.mp4	15420	Title+Desc+1026_kYlu6f5yDxc.mp4
1027	1027_F9-lAzHL44Q.mp4	109	https://cognitivestudy.blob.core.windows.net/videos/1027_F9-lAzHL44Q.mp4	55570	Title+Desc+1027_F9-lAzHL44Q.mp4
1028	1028_C7m56wOyUdQ.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/1028_C7m56wOyUdQ.mp4	50690	Title+Desc+1028_C7m56wOyUdQ.mp4
1029	1029_OQz7Gm_UUkk.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1029_OQz7Gm_UUkk.mp4	24080	Title+Desc+1029_OQz7Gm_UUkk.mp4
1031	1031_uMrtG-5TRc4.mp4	63	https://cognitivestudy.blob.core.windows.net/videos/1031_uMrtG-5TRc4.mp4	30050	Title+Desc+1031_uMrtG-5TRc4.mp4
1032	1032_6qlJlKegtVA.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1032_6qlJlKegtVA.mp4	45580	Title+Desc+1032_6qlJlKegtVA.mp4
1033	1033_B8WCQG8wYDA.mp4	263	https://cognitivestudy.blob.core.windows.net/videos/1033_B8WCQG8wYDA.mp4	30050	Title+Desc+1033_B8WCQG8wYDA.mp4
1034	1034_Jwg797tBxLs.mp4	59	https://cognitivestudy.blob.core.windows.net/videos/1034_Jwg797tBxLs.mp4	24960	Title+Desc+1034_Jwg797tBxLs.mp4
1035	1035_C5lqpGNlbNE.mp4	193	https://cognitivestudy.blob.core.windows.net/videos/1035_C5lqpGNlbNE.mp4	15020	Title+Desc+1035_C5lqpGNlbNE.mp4
1036	1036_-dzD3vToqG4.mp4	91	https://cognitivestudy.blob.core.windows.net/videos/1036_-dzD3vToqG4.mp4	30050	Title+Desc+1036_-dzD3vToqG4.mp4
1037	1037_TfHrp-zcRGY.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1037_TfHrp-zcRGY.mp4	57190	Title+Desc+1037_TfHrp-zcRGY.mp4
1038	1038_9BpwykhcRHs.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1038_9BpwykhcRHs.mp4	53360	Title+Desc+1038_9BpwykhcRHs.mp4
1039	1039_Sd_ZXDZ8MU4.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/1039_Sd_ZXDZ8MU4.mp4	37450	Title+Desc+1039_Sd_ZXDZ8MU4.mp4
1040	1040_MHuhm_7x72w.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1040_MHuhm_7x72w.mp4	51340	Title+Desc+1040_MHuhm_7x72w.mp4
1041	1041_AGHqAdifQ4E.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1041_AGHqAdifQ4E.mp4	54640	Title+Desc+1041_AGHqAdifQ4E.mp4
1042	1042_xS4brUAOAYk.mp4	130	https://cognitivestudy.blob.core.windows.net/videos/1042_xS4brUAOAYk.mp4	30050	Title+Desc+1042_xS4brUAOAYk.mp4
1043	1043_hTWIU94_c68.mp4	41	https://cognitivestudy.blob.core.windows.net/videos/1043_hTWIU94_c68.mp4	56010	Title+Desc+1043_hTWIU94_c68.mp4
1045	1045_QJNdKL3ubko.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/1045_QJNdKL3ubko.mp4	38800	Title+Desc+1045_QJNdKL3ubko.mp4
1046	1046_Nj2LOfVl6TY.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1046_Nj2LOfVl6TY.mp4	9980	Title+Desc+1046_Nj2LOfVl6TY.mp4
1047	1047_0B4o2QyGqyA.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1047_0B4o2QyGqyA.mp4	30000	Title+Desc+1047_0B4o2QyGqyA.mp4
1048	1048_Xl2e4gji9bI.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1048_Xl2e4gji9bI.mp4	32140	Title+Desc+1048_Xl2e4gji9bI.mp4
1049	1049_7J6UiJNbn2s.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1049_7J6UiJNbn2s.mp4	49320	Title+Desc+1049_7J6UiJNbn2s.mp4
1050	1050_xmos98MKkHc.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1050_xmos98MKkHc.mp4	30000	Title+Desc+1050_xmos98MKkHc.mp4
1051	1051_AkLT3LrlC98.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1051_AkLT3LrlC98.mp4	38290	Title+Desc+1051_AkLT3LrlC98.mp4
1052	1052_fb7I4e7iz1o.mp4	193	https://cognitivestudy.blob.core.windows.net/videos/1052_fb7I4e7iz1o.mp4	30090	Title+Desc+1052_fb7I4e7iz1o.mp4
1053	1053_QUyzDp7qt4Q.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/1053_QUyzDp7qt4Q.mp4	16020	Title+Desc+1053_QUyzDp7qt4Q.mp4
1054	1054_5jIfm8AaxyE.mp4	211	https://cognitivestudy.blob.core.windows.net/videos/1054_5jIfm8AaxyE.mp4	33550	Title+Desc+1054_5jIfm8AaxyE.mp4
1055	1055_2ZsxgpRMBDg.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1055_2ZsxgpRMBDg.mp4	39100	Title+Desc+1055_2ZsxgpRMBDg.mp4
1056	1056_Vq6VJQDrNUI.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1056_Vq6VJQDrNUI.mp4	14840	Title+Desc+1056_Vq6VJQDrNUI.mp4
1057	1057_shrO4XCd7EM.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/1057_shrO4XCd7EM.mp4	32900	Title+Desc+1057_shrO4XCd7EM.mp4
1058	1058_7ZSwR3DoN1U.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1058_7ZSwR3DoN1U.mp4	30120	Title+Desc+1058_7ZSwR3DoN1U.mp4
1059	1059_jASAxU0Uqk4.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1059_jASAxU0Uqk4.mp4	53410	Title+Desc+1059_jASAxU0Uqk4.mp4
1060	1060_wzNsFcD4sqY.mp4	226	https://cognitivestudy.blob.core.windows.net/videos/1060_wzNsFcD4sqY.mp4	36220	Title+Desc+1060_wzNsFcD4sqY.mp4
1062	1062_bjD_oIEgpKU.mp4	193	https://cognitivestudy.blob.core.windows.net/videos/1062_bjD_oIEgpKU.mp4	15020	Title+Desc+1062_bjD_oIEgpKU.mp4
1063	1063_3Wvh4glis8Y.mp4	82	https://cognitivestudy.blob.core.windows.net/videos/1063_3Wvh4glis8Y.mp4	30000	Title+Desc+1063_3Wvh4glis8Y.mp4
1064	1064_8KyCqg75YzU.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1064_8KyCqg75YzU.mp4	18580	Title+Desc+1064_8KyCqg75YzU.mp4
1065	1065_W09bH1Aw8_Y.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1065_W09bH1Aw8_Y.mp4	30050	Title+Desc+1065_W09bH1Aw8_Y.mp4
1066	1066_xbcvWsGKnlU.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1066_xbcvWsGKnlU.mp4	51780	Title+Desc+1066_xbcvWsGKnlU.mp4
1067	1067_MjeLXaZK2VI.mp4	165	https://cognitivestudy.blob.core.windows.net/videos/1067_MjeLXaZK2VI.mp4	44840	Title+Desc+1067_MjeLXaZK2VI.mp4
1069	1069_f_LpIydyVlk.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1069_f_LpIydyVlk.mp4	36040	Title+Desc+1069_f_LpIydyVlk.mp4
1070	1070_7-SxbvcL9EU.mp4	276	https://cognitivestudy.blob.core.windows.net/videos/1070_7-SxbvcL9EU.mp4	54430	Title+Desc+1070_7-SxbvcL9EU.mp4
1071	1071_ybFGUt8Bz40.mp4	35	https://cognitivestudy.blob.core.windows.net/videos/1071_ybFGUt8Bz40.mp4	57260	Title+Desc+1071_ybFGUt8Bz40.mp4
1072	1072_4REB6s8AP34.mp4	239	https://cognitivestudy.blob.core.windows.net/videos/1072_4REB6s8AP34.mp4	30000	Title+Desc+1072_4REB6s8AP34.mp4
1073	1073_Q6R8K4uNthM.mp4	39	https://cognitivestudy.blob.core.windows.net/videos/1073_Q6R8K4uNthM.mp4	48650	Title+Desc+1073_Q6R8K4uNthM.mp4
1075	1075_fsjwT3G6w3A.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1075_fsjwT3G6w3A.mp4	37640	Title+Desc+1075_fsjwT3G6w3A.mp4
1077	1077_YYgxGF-6so4.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1077_YYgxGF-6so4.mp4	50850	Title+Desc+1077_YYgxGF-6so4.mp4
1078	1078_lz5OF-nr2IU.mp4	237	https://cognitivestudy.blob.core.windows.net/videos/1078_lz5OF-nr2IU.mp4	56520	Title+Desc+1078_lz5OF-nr2IU.mp4
1080	1080_LUZl12jDtZk.mp4	11	https://cognitivestudy.blob.core.windows.net/videos/1080_LUZl12jDtZk.mp4	30580	Title+Desc+1080_LUZl12jDtZk.mp4
1081	1081_JXFY94HBjb4.mp4	245	https://cognitivestudy.blob.core.windows.net/videos/1081_JXFY94HBjb4.mp4	15000	Title+Desc+1081_JXFY94HBjb4.mp4
1082	1082_b9QRgTJ3EJA.mp4	27	https://cognitivestudy.blob.core.windows.net/videos/1082_b9QRgTJ3EJA.mp4	30090	Title+Desc+1082_b9QRgTJ3EJA.mp4
1083	1083_xqhdzo_lcaQ.mp4	245	https://cognitivestudy.blob.core.windows.net/videos/1083_xqhdzo_lcaQ.mp4	50500	Title+Desc+1083_xqhdzo_lcaQ.mp4
1084	1084_6J-LPGoVQ7E.mp4	213	https://cognitivestudy.blob.core.windows.net/videos/1084_6J-LPGoVQ7E.mp4	30090	Title+Desc+1084_6J-LPGoVQ7E.mp4
1085	1085_nCEuDUC1Kfo.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1085_nCEuDUC1Kfo.mp4	25150	Title+Desc+1085_nCEuDUC1Kfo.mp4
1086	1086_HQ2t2lTotK4.mp4	70	https://cognitivestudy.blob.core.windows.net/videos/1086_HQ2t2lTotK4.mp4	28070	Title+Desc+1086_HQ2t2lTotK4.mp4
1088	1088_fY4e9PVXyTk.mp4	243	https://cognitivestudy.blob.core.windows.net/videos/1088_fY4e9PVXyTk.mp4	45050	Title+Desc+1088_fY4e9PVXyTk.mp4
1090	1090_R7cAcgbTTNk.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1090_R7cAcgbTTNk.mp4	32830	Title+Desc+1090_R7cAcgbTTNk.mp4
1091	1091_xtzY8_5D33w.mp4	41	https://cognitivestudy.blob.core.windows.net/videos/1091_xtzY8_5D33w.mp4	50060	Title+Desc+1091_xtzY8_5D33w.mp4
1092	1092_kPo3Ruw4NeY.mp4	166	https://cognitivestudy.blob.core.windows.net/videos/1092_kPo3Ruw4NeY.mp4	14950	Title+Desc+1092_kPo3Ruw4NeY.mp4
1093	1093_WqIwwL-jB4k.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1093_WqIwwL-jB4k.mp4	19040	Title+Desc+1093_WqIwwL-jB4k.mp4
1095	1095_1NvhX3AGB-U.mp4	234	https://cognitivestudy.blob.core.windows.net/videos/1095_1NvhX3AGB-U.mp4	30070	Title+Desc+1095_1NvhX3AGB-U.mp4
1096	1096_dLNuOjEmeko.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/1096_dLNuOjEmeko.mp4	11910	Title+Desc+1096_dLNuOjEmeko.mp4
1097	1097_wLXBWt7skfM.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1097_wLXBWt7skfM.mp4	15000	Title+Desc+1097_wLXBWt7skfM.mp4
1098	1098_9lS7vNTyTSY.mp4	109	https://cognitivestudy.blob.core.windows.net/videos/1098_9lS7vNTyTSY.mp4	54940	Title+Desc+1098_9lS7vNTyTSY.mp4
1099	1099_0MU4bdae4Ds.mp4	25	https://cognitivestudy.blob.core.windows.net/videos/1099_0MU4bdae4Ds.mp4	50850	Title+Desc+1099_0MU4bdae4Ds.mp4
1100	1100_Pitryqp9_dQ.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1100_Pitryqp9_dQ.mp4	46760	Title+Desc+1100_Pitryqp9_dQ.mp4
1101	1101_ERQ9wN8uXWw.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1101_ERQ9wN8uXWw.mp4	38060	Title+Desc+1101_ERQ9wN8uXWw.mp4
1102	1102__W1FaSn23jM.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1102__W1FaSn23jM.mp4	37780	Title+Desc+1102__W1FaSn23jM.mp4
1104	1104_XqqLOhChfqs.mp4	125	https://cognitivestudy.blob.core.windows.net/videos/1104_XqqLOhChfqs.mp4	30000	Title+Desc+1104_XqqLOhChfqs.mp4
1105	1105_rf6sFXLimQk.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1105_rf6sFXLimQk.mp4	40310	Title+Desc+1105_rf6sFXLimQk.mp4
1106	1106_sJZBc93086M.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1106_sJZBc93086M.mp4	51850	Title+Desc+1106_sJZBc93086M.mp4
1107	1107_IsJ0BPC3Ij8.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/1107_IsJ0BPC3Ij8.mp4	15020	Title+Desc+1107_IsJ0BPC3Ij8.mp4
1108	1108_QM1HaD8f8Ls.mp4	117	https://cognitivestudy.blob.core.windows.net/videos/1108_QM1HaD8f8Ls.mp4	50640	Title+Desc+1108_QM1HaD8f8Ls.mp4
1109	1109_YRX0RN47jts.mp4	125	https://cognitivestudy.blob.core.windows.net/videos/1109_YRX0RN47jts.mp4	30000	Title+Desc+1109_YRX0RN47jts.mp4
1110	1110_RKOJkJE9xUE.mp4	166	https://cognitivestudy.blob.core.windows.net/videos/1110_RKOJkJE9xUE.mp4	30050	Title+Desc+1110_RKOJkJE9xUE.mp4
1111	1111_FY07BY6eD6k.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1111_FY07BY6eD6k.mp4	32600	Title+Desc+1111_FY07BY6eD6k.mp4
1113	1113_QTR8kJiwPXo.mp4	219	https://cognitivestudy.blob.core.windows.net/videos/1113_QTR8kJiwPXo.mp4	34020	Title+Desc+1113_QTR8kJiwPXo.mp4
1114	1114_CUwPQGX4yo4.mp4	53	https://cognitivestudy.blob.core.windows.net/videos/1114_CUwPQGX4yo4.mp4	47790	Title+Desc+1114_CUwPQGX4yo4.mp4
1115	1115_kFm1IwrtVh0.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1115_kFm1IwrtVh0.mp4	15020	Title+Desc+1115_kFm1IwrtVh0.mp4
1117	1117_JivxpaPQX9I.mp4	155	https://cognitivestudy.blob.core.windows.net/videos/1117_JivxpaPQX9I.mp4	33040	Title+Desc+1117_JivxpaPQX9I.mp4
1118	1118_LjHiuJZSqRY.mp4	236	https://cognitivestudy.blob.core.windows.net/videos/1118_LjHiuJZSqRY.mp4	30090	Title+Desc+1118_LjHiuJZSqRY.mp4
1119	1119_fe2gGQqEZow.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/1119_fe2gGQqEZow.mp4	30050	Title+Desc+1119_fe2gGQqEZow.mp4
1120	1120_JH-fyQSbXUE.mp4	140	https://cognitivestudy.blob.core.windows.net/videos/1120_JH-fyQSbXUE.mp4	20740	Title+Desc+1120_JH-fyQSbXUE.mp4
1121	1121_pyZvYsgJP3g.mp4	89	https://cognitivestudy.blob.core.windows.net/videos/1121_pyZvYsgJP3g.mp4	15020	Title+Desc+1121_pyZvYsgJP3g.mp4
1124	1124_yvHNvcinH5U.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1124_yvHNvcinH5U.mp4	59510	Title+Desc+1124_yvHNvcinH5U.mp4
1125	1125_ZqqraWbJWjA.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/1125_ZqqraWbJWjA.mp4	38060	Title+Desc+1125_ZqqraWbJWjA.mp4
1126	1126_n15Qq3OaOi0.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/1126_n15Qq3OaOi0.mp4	52640	Title+Desc+1126_n15Qq3OaOi0.mp4
1127	1127_sz5ZKHSPVNc.mp4	178	https://cognitivestudy.blob.core.windows.net/videos/1127_sz5ZKHSPVNc.mp4	46490	Title+Desc+1127_sz5ZKHSPVNc.mp4
1128	1128_PrHEKr52ZNY.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1128_PrHEKr52ZNY.mp4	59630	Title+Desc+1128_PrHEKr52ZNY.mp4
1129	1129_412D_Zlphes.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1129_412D_Zlphes.mp4	15000	Title+Desc+1129_412D_Zlphes.mp4
1130	1130_9y_wwqSCXNM.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/1130_9y_wwqSCXNM.mp4	40500	Title+Desc+1130_9y_wwqSCXNM.mp4
